ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3745	"ENSG00000168538"	"TRAPPC11"	chr4	+	183708406	183708574	183708406	183708416	183708535	183708574
3746	"ENSG00000112739"	"PRPF4B"	chr6	+	4056320	4057187	4056320	4056435	4057035	4057187
3747	"ENSG00000112739"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060644	4061014	4061147
3748	"ENSG00000112739"	"PRPF4B"	chr6	+	4060412	4061147	4060412	4060686	4061014	4061147
3749	"ENSG00000112739"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4060686	4061654	4062299
3750	"ENSG00000112739"	"PRPF4B"	chr6	+	4060412	4062299	4060412	4061147	4062212	4062299
3751	"ENSG00000112739"	"PRPF4B"	chr6	+	4061654	4062299	4061654	4061700	4062212	4062299
3752	"ENSG00000120889"	"TNFRSF10B"	chr8	-	23028330	23028602	23028330	23028441	23028528	23028602
3753	"ENSG00000143578"	"CREB3L4"	chr1	+	153968929	153969455	153968929	153969176	153969333	153969455
3754	"ENSG00000143578"	"CREB3L4"	chr1	+	153972743	153973078	153972743	153972836	153972971	153973078
3755	"ENSG00000117862"	"TXNDC12"	chr1	-	52020130	52021012	52020130	52020405	52020925	52021012
3756	"ENSG00000175203"	"DCTN2"	chr12	-	57532983	57533303	57532983	57533022	57533237	57533303
3757	"ENSG00000233639"	"PANTR1"	chr2	-	104807584	104812618	104807584	104807843	104812432	104812618
3758	"ENSG00000082512"	"TRAF5"	chr1	+	211356366	211360779	211356366	211356468	211360701	211360779
3759	"ENSG00000081041"	"CXCL2"	chr4	-	74098798	74099195	74098798	74098922	74099020	74099195
3760	"ENSG00000115541"	"HSPE1"	chr2	+	197503038	197503381	197503038	197503128	197503208	197503381
3761	"ENSG00000215906"	"LACTBL1"	chr1	-	22958684	22958920	22958684	22958713	22958761	22958920
3762	"ENSG00000183258"	"DDX41"	chr5	-	177512495	177512876	177512495	177512645	177512779	177512876
3763	"ENSG00000183258"	"DDX41"	chr5	-	177513352	177513847	177513352	177513484	177513684	177513847
3764	"ENSG00000183258"	"DDX41"	chr5	-	177515928	177516193	177515928	177515989	177516118	177516193
3765	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516835	177516287	177516447	177516724	177516835
3766	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516835	177516287	177516516	177516724	177516835
3767	"ENSG00000177133"	"PRDM16-DT"	chr1	-	3059616	3060283	3059616	3059737	3060229	3060283
3768	"ENSG00000177133"	"PRDM16-DT"	chr1	-	3060500	3061331	3060500	3060604	3061106	3061331
3769	"ENSG00000071564"	"TCF3"	chr19	-	1609289	1611849	1609289	1611369	1611703	1611849
3770	"ENSG00000071564"	"TCF3"	chr19	-	1615284	1615821	1615284	1615515	1615685	1615821
3771	"ENSG00000071564"	"TCF3"	chr19	-	1615284	1615821	1615284	1615520	1615685	1615821
3772	"ENSG00000071564"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619315	1619474
3773	"ENSG00000170606"	"HSPA4"	chr5	+	133101758	133101878	133101758	133101809	133101810	133101878
3774	"ENSG00000155367"	"PPM1J"	chr1	-	112712743	112713031	112712743	112712803	112712920	112713031
3775	"ENSG00000131778"	"CHD1L"	chr1	+	147252622	147252735	147252622	147252656	147252657	147252735
3776	"ENSG00000131778"	"CHD1L"	chr1	+	147254869	147254976	147254869	147254947	147254949	147254976
3777	"ENSG00000131778"	"CHD1L"	chr1	+	147255812	147255927	147255812	147255845	147255846	147255927
3778	"ENSG00000131778"	"CHD1L"	chr1	+	147264421	147264584	147264421	147264532	147264533	147264584
3779	"ENSG00000131778"	"CHD1L"	chr1	+	147272170	147272630	147272170	147272281	147272446	147272630
3780	"ENSG00000077782"	"FGFR1"	chr8	-	38427920	38428435	38427920	38428093	38428345	38428435
3781	"ENSG00000077782"	"FGFR1"	chr8	-	38427920	38428435	38427920	38428093	38428351	38428435
3782	"ENSG00000279663"	"AC104623.2"	chr2	-	16541689	16545695	16541689	16543139	16543143	16545695
3783	"ENSG00000186364"	"NUDT17"	chr1	+	145846432	145846690	145846432	145846458	145846597	145846690
3784	"ENSG00000139200"	"PIANP"	chr12	-	6693791	6695651	6693791	6695057	6695429	6695651
3785	"ENSG00000111674"	"ENO2"	chr12	+	6916670	6917107	6916670	6916729	6917037	6917107
3786	"ENSG00000118298"	"CA14"	chr1	+	150262803	150263419	150262803	150262870	150263298	150263419
3787	"ENSG00000198019"	"FCGR1B"	chr1	+	121087820	121088908	121087820	121087841	121088650	121088908
3788	"ENSG00000198019"	"FCGR1B"	chr1	+	121087820	121088908	121087820	121087841	121088653	121088908
3789	"ENSG00000198019"	"FCGR1B"	chr1	+	121087820	121088908	121087820	121087841	121088682	121088908
3790	"ENSG00000197774"	"EME2"	chr16	+	1775040	1775408	1775040	1775132	1775314	1775408
3791	"ENSG00000167110"	"GOLGA2"	chr9	-	128262562	128263092	128262562	128262704	128263033	128263092
3792	"ENSG00000272888"	"LINC01578"	chr15	+	92883584	92883778	92883584	92883619	92883743	92883778
3793	"ENSG00000090863"	"GLG1"	chr16	-	74462487	74463479	74462487	74462630	74463355	74463479
3794	"ENSG00000109184"	"DCUN1D4"	chr4	+	51886567	51887244	51886567	51886638	51887122	51887244
3795	"ENSG00000053900"	"ANAPC4"	chr4	+	25415465	25417739	25415465	25415540	25417615	25417739
3796	"ENSG00000236172"	"MIR7515HG"	chr2	-	6617201	6618315	6617201	6617750	6618062	6618315
3797	"ENSG00000069424"	"KCNAB2"	chr1	+	6085203	6086363	6085203	6085248	6086157	6086363
3798	"ENSG00000069424"	"KCNAB2"	chr1	+	6087466	6089051	6087466	6087511	6089007	6089051
3799	"ENSG00000069424"	"KCNAB2"	chr1	+	6094399	6095443	6094399	6094485	6095322	6095443
3800	"ENSG00000069424"	"KCNAB2"	chr1	+	6094399	6095443	6094399	6094962	6095322	6095443
3801	"ENSG00000069424"	"KCNAB2"	chr1	+	6095529	6096756	6095529	6095624	6096635	6096756
3802	"ENSG00000069424"	"KCNAB2"	chr1	+	6097268	6097555	6097268	6097357	6097516	6097555
3803	"ENSG00000225826"	"LINC00626"	chr1	+	168786753	168787228	168786753	168786796	168787036	168787228
3804	"ENSG00000197355"	"UAP1L1"	chr9	+	137079255	137080874	137079255	137079449	137080688	137080874
3805	"ENSG00000197355"	"UAP1L1"	chr9	+	137081997	137084538	137081997	137082064	137082636	137084538
3806	"ENSG00000178685"	"PARP10"	chr8	-	143986054	143986460	143986054	143986233	143986357	143986460
3807	"ENSG00000108443"	"RPS6KB1"	chr17	+	59936214	59936541	59936214	59936277	59936463	59936541
3808	"ENSG00000114626"	"ABTB1"	chr3	+	127676535	127677286	127676535	127676581	127676966	127677286
3809	"ENSG00000114626"	"ABTB1"	chr3	+	127676535	127677286	127676535	127676581	127677167	127677286
3810	"ENSG00000114626"	"ABTB1"	chr3	+	127676966	127677286	127676966	127677083	127677167	127677286
3811	"ENSG00000114626"	"ABTB1"	chr3	+	127677464	127677843	127677464	127677563	127677675	127677843
3812	"ENSG00000114626"	"ABTB1"	chr3	+	127677464	127680185	127677464	127677563	127679984	127680185
3813	"ENSG00000170485"	"NPAS2"	chr2	+	100982230	100988276	100982230	100982377	100988078	100988276
3814	"ENSG00000237772"	"LINC02631"	chr2	+	138601617	138602441	138601617	138601835	138602268	138602441
3815	"ENSG00000139645"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392
3816	"ENSG00000147099"	"HDAC8"	chrX	-	72329567	72330876	72329567	72330076	72330815	72330876
3817	"ENSG00000147099"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030
3818	"ENSG00000123453"	"SARDH"	chr9	-	133666734	133666870	133666734	133666766	133666767	133666870
3819	"ENSG00000118785"	"SPP1"	chr4	+	87981474	87981798	87981474	87981535	87981601	87981798
3820	"ENSG00000036549"	"AC118549.1"	chr1	-	77579526	77581069	77579526	77579628	77580997	77581069
3821	"ENSG00000142684"	"ZNF593"	chr1	+	26170417	26170873	26170417	26170480	26170574	26170873
3822	"ENSG00000245293"	"AC096564.1"	chr4	-	107893066	107893637	107893066	107893163	107893495	107893637
3823	"ENSG00000225470"	"JPX"	chrX	+	73944338	73944662	73944338	73944465	73944583	73944662
3824	"ENSG00000225470"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496
3825	"ENSG00000225470"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669
3826	"ENSG00000225470"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496
3827	"ENSG00000160072"	"ATAD3B"	chr1	+	1485781	1486235	1485781	1485838	1486109	1486235
3828	"ENSG00000008128"	"CDK11A"	chr1	-	1703475	1703940	1703475	1703624	1703823	1703940
3829	"ENSG00000008128"	"CDK11A"	chr1	-	1704038	1704344	1704038	1704146	1704222	1704344
3830	"ENSG00000008128"	"CDK11A"	chr1	-	1704222	1704655	1704222	1704344	1704549	1704655
3831	"ENSG00000008128"	"CDK11A"	chr1	-	1722587	1722831	1722587	1722634	1722707	1722831
3832	"ENSG00000158941"	"CCAR2"	chr8	+	22618616	22619015	22618616	22618728	22618826	22619015
3833	"ENSG00000158941"	"CCAR2"	chr8	+	22618826	22619015	22618826	22618873	22618875	22619015
3834	"ENSG00000158941"	"CCAR2"	chr8	+	22619149	22620468	22619149	22619355	22619637	22620468
3835	"ENSG00000178645"	"C10orf53"	chr10	+	49708360	49710261	49708360	49709966	49710006	49710261
3836	"ENSG00000116478"	"HDAC1"	chr1	+	32331675	32332242	32331675	32331806	32332089	32332242
3837	"ENSG00000101444"	"AHCY"	chr20	-	34290331	34290638	34290331	34290449	34290550	34290638
3838	"ENSG00000138115"	"CYP2C8"	chr10	-	95067207	95067691	95067207	95067357	95067528	95067691
3839	"ENSG00000171163"	"ZNF692"	chr1	-	248855557	248855946	248855557	248855635	248855724	248855946
3840	"ENSG00000089327"	"FXYD5"	chr19	+	35166141	35166325	35166141	35166171	35166250	35166325
3841	"ENSG00000182866"	"LCK"	chr1	+	32274736	32275083	32274736	32274818	32274992	32275083
3842	"ENSG00000182866"	"LCK"	chr1	+	32279670	32279994	32279670	32279747	32279840	32279994
3843	"ENSG00000184033"	"CTAG1B"	chrX	-	154617608	154618273	154617608	154617899	154618138	154618273
3844	"ENSG00000156675"	"RAB11FIP1"	chr8	-	37870419	37873278	37870419	37870528	37871277	37873278
3845	"ENSG00000172500"	"FIBP"	chr11	-	65884569	65884998	65884569	65884656	65884934	65884998
3846	"ENSG00000117152"	"RGS4"	chr1	+	163072394	163072866	163072394	163072499	163072804	163072866
3847	"ENSG00000137942"	"FNBP1L"	chr1	+	93550946	93554659	93550946	93551105	93552408	93554659
3848	"ENSG00000104970"	"KIR3DX1"	chr19	+	54532691	54533078	54532691	54532831	54533042	54533078
3849	"ENSG00000087191"	"PSMC5"	chr17	+	63827459	63827923	63827459	63827514	63827673	63827923
3850	"ENSG00000087191"	"PSMC5"	chr17	+	63827459	63827923	63827459	63827514	63827850	63827923
3851	"ENSG00000087191"	"PSMC5"	chr17	+	63828137	63829563	63828137	63828209	63829493	63829563
3852	"ENSG00000169242"	"EFNA1"	chr1	+	155133502	155133780	155133502	155133568	155133729	155133780
3853	"ENSG00000117385"	"P3H1"	chr1	-	42746374	42747412	42746374	42746852	42747271	42747412
3854	"ENSG00000117385"	"P3H1"	chr1	-	42754868	42755217	42754868	42754990	42755164	42755217
3855	"ENSG00000111344"	"RASAL1"	chr12	-	113119127	113119443	113119127	113119259	113119361	113119443
3856	"ENSG00000111344"	"RASAL1"	chr12	-	113127811	113128178	113127811	113127873	113128064	113128178
3857	"ENSG00000158769"	"F11R"	chr1	-	161001019	161001353	161001019	161001127	161001284	161001353
3858	"ENSG00000124614"	"RPS10"	chr6	-	34417453	34418424	34417453	34417547	34418368	34418424
3859	"ENSG00000136872"	"ALDOB"	chr9	-	101424842	101425042	101424842	101424900	101424937	101425042
3860	"ENSG00000147274"	"RBMX"	chrX	-	136872267	136875168	136872267	136872345	136875085	136875168
3861	"ENSG00000147274"	"RBMX"	chrX	-	136879016	136879453	136879016	136879123	136879318	136879453
3862	"ENSG00000147274"	"RBMX"	chrX	-	136879016	136879453	136879016	136879158	136879318	136879453
3863	"ENSG00000198912"	"C1orf174"	chr1	-	3890568	3892996	3890568	3891057	3892882	3892996
3864	"ENSG00000108021"	"TASOR2"	chr10	+	5762531	5763740	5762531	5762646	5763028	5763740
3865	"ENSG00000100884"	"CPNE6"	chr14	+	24074050	24074365	24074050	24074125	24074290	24074365
3866	"ENSG00000100884"	"CPNE6"	chr14	+	24074050	24074365	24074050	24074160	24074290	24074365
3867	"ENSG00000100884"	"CPNE6"	chr14	+	24076148	24076414	24076148	24076282	24076359	24076414
3868	"ENSG00000100884"	"CPNE6"	chr14	+	24076505	24077012	24076505	24076557	24076878	24077012
3869	"ENSG00000162572"	"SCNN1D"	chr1	+	1287507	1287836	1287507	1287596	1287672	1287836
3870	"ENSG00000197580"	"BCO2"	chr11	+	112193473	112193994	112193473	112193685	112193878	112193994
3871	"ENSG00000197580"	"BCO2"	chr11	+	112193473	112193994	112193473	112193697	112193878	112193994
3872	"ENSG00000197580"	"BCO2"	chr11	+	112193473	112194755	112193473	112193994	112194652	112194755
3873	"ENSG00000160055"	"TMEM234"	chr1	-	32215135	32215795	32215135	32215216	32215672	32215795
3874	"ENSG00000160055"	"TMEM234"	chr1	-	32216196	32217351	32216196	32216947	32217258	32217351
3875	"ENSG00000172508"	"CARNS1"	chr11	+	67416175	67417677	67416175	67416202	67417406	67417677
3876	"ENSG00000172508"	"CARNS1"	chr11	+	67420608	67420840	67420608	67420677	67420755	67420840
3877	"ENSG00000092529"	"CAPN3"	chr15	+	42409930	42410496	42409930	42409995	42410407	42410496
3878	"ENSG00000092529"	"CAPN3"	chr15	+	42409930	42410496	42409930	42409995	42410427	42410496
3879	"ENSG00000092529"	"CAPN3"	chr15	+	42409930	42410496	42409930	42409995	42410431	42410496
3880	"ENSG00000092529"	"CAPN3"	chr15	+	42410427	42410666	42410427	42410496	42410587	42410666
3881	"ENSG00000092529"	"CAPN3"	chr15	+	42410427	42410666	42410427	42410496	42410641	42410666
3882	"ENSG00000092529"	"CAPN3"	chr15	+	42411746	42412315	42411746	42411979	42412058	42412315
3883	"ENSG00000151694"	"ADAM17"	chr2	-	9521202	9523338	9521202	9521316	9523248	9523338
3884	"ENSG00000151694"	"ADAM17"	chr2	-	9521202	9523338	9521202	9521321	9523248	9523338
3885	"ENSG00000151694"	"ADAM17"	chr2	-	9521202	9523338	9521202	9522438	9523248	9523338
3886	"ENSG00000065989"	"PDE4A"	chr19	+	10461525	10461999	10461525	10461680	10461876	10461999
3887	"ENSG00000197785"	"ATAD3A"	chr1	+	1517310	1517775	1517310	1517412	1517715	1517775
3888	"ENSG00000267575"	"AC006504.5"	chr19	+	27805604	27806185	27805604	27805811	27805927	27806185
3889	"ENSG00000267575"	"AC006504.5"	chr19	+	27805604	27806782	27805604	27806185	27806322	27806782
3890	"ENSG00000236782"	"AL391650.1"	chr1	-	26171616	26171821	26171616	26171689	26171769	26171821
3891	"ENSG00000146192"	"FGD2"	chr6	+	37013608	37014100	37013608	37013765	37013961	37014100
3892	"ENSG00000146192"	"FGD2"	chr6	+	37022238	37025938	37022238	37022370	37025791	37025938
3893	"ENSG00000146192"	"FGD2"	chr6	+	37027428	37029069	37027428	37027575	37027947	37029069
3894	"ENSG00000166484"	"MAPK7"	chr17	+	19380607	19382466	19380607	19381686	19381780	19382466
3895	"ENSG00000142623"	"PADI1"	chr1	+	17239631	17240760	17239631	17239783	17240634	17240760
3896	"ENSG00000142949"	"PTPRF"	chr1	+	43620094	43620579	43620094	43620221	43620453	43620579
3897	"ENSG00000007402"	"CACNA2D2"	chr3	-	50364887	50365184	50364887	50364970	50365074	50365184
3898	"ENSG00000007402"	"CACNA2D2"	chr3	-	50364887	50365184	50364887	50364976	50365074	50365184
3899	"ENSG00000241544"	"LINC02029"	chr3	+	157087858	157088536	157087858	157088011	157088286	157088536
3900	"ENSG00000224870"	"MRPL20-AS1"	chr1	+	1399519	1400303	1399519	1399689	1400157	1400303
3901	"ENSG00000048162"	"NOP16"	chr5	-	176388234	176388598	176388234	176388343	176388432	176388598
3902	"ENSG00000249803"	"AC112178.1"	chr5	+	136520174	136521145	136520174	136520274	136520649	136521145
3903	"ENSG00000249803"	"AC112178.1"	chr5	+	136520174	136521145	136520174	136520274	136520747	136521145
3904	"ENSG00000123473"	"STIL"	chr1	-	47299904	47300152	47299904	47299968	47300109	47300152
3905	"ENSG00000138074"	"SLC5A6"	chr2	-	27202812	27203345	27202812	27202880	27203232	27203345
3906	"ENSG00000162909"	"CAPN2"	chr1	+	223769840	223770525	223769840	223769909	223770446	223770525
3907	"ENSG00000214530"	"STARD10"	chr11	-	72754728	72755142	72754728	72754782	72755121	72755142
3908	"ENSG00000157873"	"TNFRSF14"	chr1	+	2558342	2559978	2558342	2558468	2559822	2559978
3909	"ENSG00000165359"	"INTS6L"	chrX	+	135569336	135573033	135569336	135569431	135572814	135573033
3910	"ENSG00000167767"	"KRT80"	chr12	-	52180512	52180963	52180512	52180608	52180902	52180963
3911	"ENSG00000105672"	"ETV2"	chr19	+	35642433	35642698	35642433	35642530	35642614	35642698
3912	"ENSG00000092621"	"PHGDH"	chr1	+	119741766	119743044	119741766	119741876	119742806	119743044
3913	"ENSG00000092621"	"PHGDH"	chr1	+	119741766	119743044	119741766	119741897	119742806	119743044
3914	"ENSG00000169607"	"CKAP2L"	chr2	-	112755976	112757214	112755976	112756134	112756892	112757214
3915	"ENSG00000162576"	"MXRA8"	chr1	-	1354192	1354509	1354192	1354232	1354353	1354509
3916	"ENSG00000204296"	"TSBP1"	chr6	-	32330588	32330609	32330588	32330599	32330603	32330609
3917	"ENSG00000204296"	"TSBP1"	chr6	-	32366272	32366302	32366272	32366281	32366285	32366302
3918	"ENSG00000165487"	"MICU2"	chr13	-	21495160	21496160	21495160	21495318	21496051	21496160
3919	"ENSG00000260887"	"CASC22"	chr16	+	52272618	52273219	52272618	52272649	52273064	52273219
3920	"ENSG00000260887"	"CASC22"	chr16	+	52272618	52273219	52272618	52272649	52273111	52273219
3921	"ENSG00000186652"	"PRG2"	chr11	-	57388576	57389317	57388576	57388708	57389009	57389317
3922	"ENSG00000186652"	"PRG2"	chr11	-	57388576	57389317	57388576	57388708	57389042	57389317
3923	"ENSG00000132424"	"PNISR"	chr6	-	99403828	99404702	99403828	99403882	99404602	99404702
3924	"ENSG00000132424"	"PNISR"	chr6	-	99414571	99416428	99414571	99414686	99416348	99416428
3925	"ENSG00000132424"	"PNISR"	chr6	-	99414571	99416428	99414571	99414690	99416348	99416428
3926	"ENSG00000120948"	"TARDBP"	chr1	+	11023192	11024183	11023192	11023329	11024063	11024183
3927	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981
3928	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981
3929	"ENSG00000197989"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646
3930	"ENSG00000197989"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581093	28581229
3931	"ENSG00000197989"	"SNHG12"	chr1	-	28579911	28581229	28579911	28579981	28581110	28581229
3932	"ENSG00000197989"	"SNHG12"	chr1	-	28580559	28581229	28580559	28580646	28581110	28581229
3933	"ENSG00000197989"	"SNHG12"	chr1	-	28580559	28581871	28580559	28581229	28581589	28581871
3934	"ENSG00000105609"	"LILRB5"	chr19	-	54252870	54254068	54252870	54252987	54254017	54254068
3935	"ENSG00000224190"	"LINC02667"	chr10	+	128914758	128915165	128914758	128914896	128915000	128915165
3936	"ENSG00000160326"	"SLC2A6"	chr9	-	133473414	133474088	133473414	133473600	133473979	133474088
3937	"ENSG00000160326"	"SLC2A6"	chr9	-	133478253	133479096	133478253	133478416	133478967	133479096
3938	"ENSG00000117155"	"SSX2IP"	chr1	-	84662197	84662530	84662197	84662375	84662454	84662530
3939	"ENSG00000117155"	"SSX2IP"	chr1	-	84669680	84670815	84669680	84669893	84670645	84670815
3940	"ENSG00000255104"	"AC005324.4"	chr17	+	15700047	15700366	15700047	15700168	15700272	15700366
3941	"ENSG00000242265"	"PEG10"	chr7	+	94663333	94665698	94663333	94664507	94664509	94665698
3942	"ENSG00000110700"	"RPS13"	chr11	-	17077428	17077667	17077428	17077477	17077618	17077667
3943	"ENSG00000117115"	"PADI2"	chr1	-	17074855	17075823	17074855	17074949	17075678	17075823
3944	"ENSG00000136059"	"VILL"	chr3	+	38006180	38006700	38006180	38006252	38006448	38006700
3945	"ENSG00000164050"	"PLXNB1"	chr3	-	48410454	48411036	48410454	48410558	48410867	48411036
3946	"ENSG00000164050"	"PLXNB1"	chr3	-	48411862	48412304	48411862	48412009	48412237	48412304
3947	"ENSG00000164050"	"PLXNB1"	chr3	-	48413068	48413818	48413068	48413169	48413669	48413818
3948	"ENSG00000164050"	"PLXNB1"	chr3	-	48419576	48420257	48419576	48419674	48420223	48420257
3949	"ENSG00000137274"	"BPHL"	chr6	+	3138040	3140509	3138040	3138179	3140385	3140509
3950	"ENSG00000163749"	"CCDC158"	chr4	-	76351719	76353281	76351719	76351812	76353122	76353281
3951	"ENSG00000099622"	"CIRBP"	chr19	+	1270927	1271467	1270927	1271036	1271139	1271467
3952	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271365	1271139	1271246	1271328	1271365
3953	"ENSG00000099622"	"CIRBP"	chr19	+	1270927	1271467	1270927	1271036	1271328	1271467
3954	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271632	1271139	1271246	1271550	1271632
3955	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271632	1271139	1271365	1271550	1271632
3956	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271632	1271139	1271467	1271550	1271632
3957	"ENSG00000099622"	"CIRBP"	chr19	+	1271980	1273172	1271980	1272051	1272426	1273172
3958	"ENSG00000099622"	"CIRBP"	chr19	+	1271980	1274440	1271980	1272051	1274306	1274440
