ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
9884	"ENSG00000117593"	"DARS2"	chr1	+	173831534	173831630	173833375	173833499	173830659	173830761	173834472	173834519
9885	"ENSG00000117593"	"DARS2"	chr1	+	173839366	173839546	173840865	173840973	173838189	173838259	173845228	173845291
9886	"ENSG00000117593"	"DARS2"	chr1	+	173839366	173839546	173840865	173840973	173838189	173838259	173850326	173850479
9887	"ENSG00000117593"	"DARS2"	chr1	+	173840865	173840973	173845228	173845291	173839366	173839546	173850326	173850479
9888	"ENSG00000117593"	"DARS2"	chr1	+	173840865	173840973	173845228	173845291	173839366	173839546	173853348	173853567
9889	"ENSG00000117593"	"DARS2"	chr1	+	173840865	173840973	173850326	173850479	173839366	173839546	173853348	173853567
9890	"ENSG00000117593"	"DARS2"	chr1	+	173840865	173840973	173845228	173845291	173839366	173839546	173856665	173856741
9891	"ENSG00000117593"	"DARS2"	chr1	+	173840865	173840973	173853348	173853567	173839366	173839546	173856665	173856741
9892	"ENSG00000117593"	"DARS2"	chr1	+	173845228	173845291	173850326	173850479	173839366	173839546	173853348	173853567
9893	"ENSG00000117593"	"DARS2"	chr1	+	173845228	173845291	173853348	173853567	173839366	173839546	173856665	173856741
9895	"ENSG00000117593"	"DARS2"	chr1	+	173845228	173845291	173853348	173853567	173840865	173840973	173856665	173856741
9896	"ENSG00000115756"	"HPCAL1"	chr2	+	10396834	10396920	10419733	10420135	10302903	10303177	10422982	10423088
9897	"ENSG00000115756"	"HPCAL1"	chr2	+	10419733	10420135	10422982	10423088	10396834	10396920	10426723	10427604
9899	"ENSG00000072110"	"ACTN1"	chr14	-	68893654	68893747	68902476	68902562	68892052	68892283	68904654	68904736
9900	"ENSG00000072110"	"ACTN1"	chr14	-	68902476	68902562	68904654	68904736	68893654	68893747	68909317	68909396
9901	"ENSG00000072110"	"ACTN1"	chr14	-	68909954	68910042	68912155	68912242	68909317	68909396	68921005	68921038
9902	"ENSG00000072110"	"ACTN1"	chr14	-	68912155	68912242	68921005	68921125	68909954	68910042	68925557	68925672
9903	"ENSG00000072110"	"ACTN1"	chr14	-	68921005	68921125	68925557	68925672	68912155	68912242	68978951	68979076
9905	"ENSG00000109323"	"MANBA"	chr4	-	102690879	102690957	102714437	102714561	102690595	102690771	102722870	102723041
9906	"ENSG00000109323"	"MANBA"	chr4	-	102714437	102714561	102722870	102723041	102690595	102690771	102723861	102723967
9907	"ENSG00000175305"	"CCNE2"	chr8	-	94892817	94892969	94893890	94893944	94890414	94890550	94894022	94894119
9908	"ENSG00000154429"	"CCSAP"	chr1	-	229326737	229327006	229342098	229342513	229321014	229325411	229342911	229343047
9909	"ENSG00000158006"	"PAFAH2"	chr1	-	25976681	25976773	25982363	25982477	25974479	25974650	25983945	25984087
9910	"ENSG00000158006"	"PAFAH2"	chr1	-	25984459	25984528	25988230	25988327	25983945	25984087	25989447	25989601
9911	"ENSG00000158006"	"PAFAH2"	chr1	-	25989447	25989601	25997447	25997621	25988230	25988327	25998024	25998055
9912	"ENSG00000116985"	"BMP8B"	chr1	-	39764622	39764817	39774307	39774456	39763711	39763791	39774848	39775038
9913	"ENSG00000112118"	"MCM3"	chr6	-	52276267	52276476	52277066	52277198	52273741	52273916	52277534	52277688
9914	"ENSG00000112118"	"MCM3"	chr6	-	52277066	52277198	52277534	52277688	52275981	52276476	52278741	52278850
9915	"ENSG00000112118"	"MCM3"	chr6	-	52277534	52277688	52278741	52278850	52277066	52277198	52279360	52279452
9916	"ENSG00000138750"	"NUP54"	chr4	-	76124648	76124756	76130655	76130749	76118074	76118194	76131229	76131284
9917	"ENSG00000138750"	"NUP54"	chr4	-	76130655	76130749	76131229	76131284	76124648	76124756	76132522	76132719
9918	"ENSG00000138750"	"NUP54"	chr4	-	76134174	76134362	76136185	76136412	76132522	76132719	76144148	76144292
9919	"ENSG00000138750"	"NUP54"	chr4	-	76134174	76134362	76136185	76136412	76132522	76132719	76144389	76144473
9920	"ENSG00000138750"	"NUP54"	chr4	-	76134174	76134362	76144148	76144292	76132522	76132719	76144389	76144473
9921	"ENSG00000138750"	"NUP54"	chr4	-	76136185	76136412	76144148	76144292	76132522	76132719	76144389	76144473
9923	"ENSG00000138750"	"NUP54"	chr4	-	76136185	76136412	76144389	76144473	76134174	76134362	76148307	76148397
9925	"ENSG00000137074"	"APTX"	chr9	-	32973431	32973652	32974457	32974561	32966675	32966773	32984630	32984857
9926	"ENSG00000137074"	"APTX"	chr9	-	32973431	32973652	32984630	32984857	32966675	32966773	32985970	32986030
9927	"ENSG00000137074"	"APTX"	chr9	-	32974457	32974561	32985970	32986030	32971473	32973652	32989758	32989895
9928	"ENSG00000137074"	"APTX"	chr9	-	32974457	32974561	32984630	32984857	32972617	32973652	32985970	32986030
9929	"ENSG00000137074"	"APTX"	chr9	-	32974457	32974561	32985970	32986030	32972660	32973652	33001566	33001577
9931	"ENSG00000137074"	"APTX"	chr9	-	32985970	32986030	32987543	32987846	32984630	32984857	32988082	32988129
9932	"ENSG00000137074"	"APTX"	chr9	-	32985970	32986030	32989758	32989895	32984630	32984857	33001515	33001577
9935	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987731	32988082	32988124	32985970	32986030	32989758	32989895
9936	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987731	32988082	32988129	32985970	32986030	32989758	32989895
9937	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32989758	32989895	32984630	32984857	33001566	33001612
9938	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32988082	32988124	32985970	32986030	32989758	32989895
9939	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32988082	32988129	32985970	32986030	32989758	32989895
9940	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32988082	32988129	32985970	32986030	33001566	33001595
9941	"ENSG00000137074"	"APTX"	chr9	-	32988082	32988124	32997242	32997348	32987543	32987846	33001566	33001587
9945	"ENSG00000172456"	"FGGY"	chr1	+	59378748	59378837	59456960	59457076	59339957	59340069	59512310	59512439
9946	"ENSG00000109536"	"FRG1"	chr4	+	189957397	189957502	189960747	189960839	189955036	189955151	189961821	189961932
9947	"ENSG00000126214"	"KLC1"	chr14	+	103687080	103687211	103692358	103692425	103679383	103679518	103693552	103693743
9948	"ENSG00000126214"	"KLC1"	chr14	+	103687080	103687211	103692358	103692425	103679383	103679518	103700654	103700727
9949	"ENSG00000143786"	"CNIH3"	chr1	+	224546828	224546939	224566198	224566264	224515740	224515876	224583163	224583267
9950	"ENSG00000143786"	"CNIH3"	chr1	+	224684795	224684843	224730461	224730574	224680957	224681026	224734562	224734706
9951	"ENSG00000197056"	"ZMYM1"	chr1	+	35093319	35093441	35093913	35094083	35078993	35079219	35095818	35095891
9952	"ENSG00000197056"	"ZMYM1"	chr1	+	35093913	35094083	35095818	35095891	35093238	35093441	35097316	35097478
9953	"ENSG00000197056"	"ZMYM1"	chr1	+	35111771	35111912	35112086	35112130	35110293	35110447	35112976	35113215
9954	"ENSG00000197056"	"ZMYM1"	chr1	+	35111775	35111912	35112086	35112130	35110293	35110447	35112976	35114636
9955	"ENSG00000168710"	"AHCYL1"	chr1	+	110019050	110019119	110019547	110019626	110018551	110018650	110020730	110020851
9956	"ENSG00000168710"	"AHCYL1"	chr1	+	110019547	110019626	110020730	110020851	110019050	110019119	110021673	110022389
9958	"ENSG00000065413"	"ANKRD44"	chr2	-	196998906	196999052	197000418	197000502	196998336	196998419	197001752	197001840
9959	"ENSG00000065413"	"ANKRD44"	chr2	-	197083368	197083509	197086679	197086748	197078702	197078814	197088710	197088774
9960	"ENSG00000145741"	"BTF3"	chr5	+	73502487	73502601	73502915	73503117	73499133	73499202	73504346	73504403
9961	"ENSG00000188157"	"AGRN"	chr1	+	1045732	1045876	1046159	1046265	1045358	1045523	1046396	1046735
9962	"ENSG00000188157"	"AGRN"	chr1	+	1045963	1046088	1046159	1046265	1045732	1045876	1046396	1046735
9963	"ENSG00000188157"	"AGRN"	chr1	+	1049565	1049795	1049902	1050037	1049235	1049451	1050232	1050329
9964	"ENSG00000188157"	"AGRN"	chr1	+	1049902	1050037	1050232	1050329	1049565	1049795	1050426	1050591
9965	"ENSG00000188157"	"AGRN"	chr1	+	1051992	1052016	1053460	1053493	1051727	1051815	1053752	1053977
9966	"ENSG00000143093"	"STRIP1"	chr1	+	110039394	110039515	110040634	110040703	110039171	110039306	110041535	110041642
9967	"ENSG00000143093"	"STRIP1"	chr1	+	110040634	110040703	110041535	110041642	110039394	110039515	110041733	110041861
9968	"ENSG00000143093"	"STRIP1"	chr1	+	110045014	110045078	110046679	110046751	110044839	110044905	110047541	110047616
9969	"ENSG00000143093"	"STRIP1"	chr1	+	110046679	110046751	110047541	110047616	110045014	110045078	110047771	110047869
9970	"ENSG00000143093"	"STRIP1"	chr1	+	110049111	110049238	110049459	110049560	110047771	110047869	110050342	110050409
9971	"ENSG00000011295"	"TTC19"	chr17	+	16000117	16000245	16001914	16002025	15999823	16000032	16002792	16002831
9972	"ENSG00000011295"	"TTC19"	chr17	+	16001914	16002025	16002792	16002831	15999823	16000245	16003830	16003887
9973	"ENSG00000011295"	"TTC19"	chr17	+	16002656	16002831	16003830	16003887	16001914	16002025	16004200	16004251
9974	"ENSG00000011295"	"TTC19"	chr17	+	16002792	16002831	16003830	16003887	16001914	16002025	16004200	16004262
9975	"ENSG00000198408"	"OGA"	chr10	-	101800241	101800400	101803734	101804019	101798841	101799455	101806044	101806143
9976	"ENSG00000198408"	"OGA"	chr10	-	101807729	101807901	101810183	101810314	101806044	101806143	101813029	101813127
9977	"ENSG00000114993"	"RTKN"	chr2	-	74427423	74427592	74428267	74428396	74427168	74427273	74428630	74428737
9978	"ENSG00000114993"	"RTKN"	chr2	-	74430615	74430677	74432466	74432666	74430464	74430518	74439550	74439977
9979	"ENSG00000114993"	"RTKN"	chr2	-	74430615	74430677	74432466	74432666	74430464	74430518	74440352	74440631
9980	"ENSG00000228794"	"LINC01128"	chr1	+	829002	829104	847653	847806	827651	827775	851926	852110
9982	"ENSG00000228794"	"LINC01128"	chr1	+	847653	847806	851926	852014	829002	829104	852670	852766
9983	"ENSG00000228794"	"LINC01128"	chr1	+	847653	847806	851926	852110	829002	829104	852670	852766
9984	"ENSG00000228794"	"LINC01128"	chr1	+	847653	847806	851926	852110	841199	841373	852670	852766
9985	"ENSG00000116691"	"MIIP"	chr1	+	12029764	12029894	12030027	12030124	12029222	12029281	12031265	12031403
9986	"ENSG00000167005"	"NUDT21"	chr16	-	56439656	56439746	56446625	56446689	56434753	56434829	56447788	56447989
9987	"ENSG00000084754"	"HADHA"	chr2	-	26192309	26192424	26193576	26193772	26190654	26191628	26194569	26194638
9988	"ENSG00000084754"	"HADHA"	chr2	-	26204061	26204196	26209779	26209889	26201148	26201320	26212569	26212626
9989	"ENSG00000084754"	"HADHA"	chr2	-	26232159	26232279	26234216	26234355	26230191	26230294	26236854	26236988
9990	"ENSG00000084754"	"HADHA"	chr2	-	26234216	26234355	26236854	26236988	26232159	26232279	26238933	26239004
9991	"ENSG00000142676"	"RPL11"	chr1	+	23693806	23693913	23694659	23694791	23692305	23692759	23695797	23695908
9992	"ENSG00000142676"	"RPL11"	chr1	+	23694659	23694791	23695797	23695908	23693806	23693913	23696343	23696417
9994	"ENSG00000117500"	"TMED5"	chr1	-	93156299	93156483	93160128	93160226	93149741	93154888	93180053	93180413
9995	"ENSG00000010810"	"FYN"	chr6	-	111696276	111696456	111699514	111699670	111694627	111694704	111702884	111703034
9997	"ENSG00000010810"	"FYN"	chr6	-	111719804	111720062	111780565	111780635	111714346	111714443	111846588	111846629
9998	"ENSG00000010810"	"FYN"	chr6	-	111719804	111720062	111780565	111780635	111714346	111714443	111872967	111873440
9999	"ENSG00000053254"	"FOXN3"	chr14	-	89180700	89180806	89280949	89281014	89156171	89162969	89350671	89350808
10000	"ENSG00000053254"	"FOXN3"	chr14	-	89280949	89281014	89350671	89350808	89180700	89180806	89411933	89412476
10002	"ENSG00000160741"	"CRTC2"	chr1	-	153948457	153948644	153949114	153949384	153947668	153948329	153951259	153951666
10003	"ENSG00000160741"	"CRTC2"	chr1	-	153949114	153949384	153951259	153951666	153948457	153948644	153952017	153952262
10004	"ENSG00000160741"	"CRTC2"	chr1	-	153951259	153951666	153952017	153952262	153949114	153949384	153952396	153952446
10005	"ENSG00000160741"	"CRTC2"	chr1	-	153953265	153953369	153953537	153953606	153952804	153952834	153954254	153954316
10006	"ENSG00000137166"	"FOXP4"	chr6	+	41597175	41597242	41597780	41597950	41594869	41594991	41598788	41599959
10008	"ENSG00000101452"	"DHX35"	chr20	+	38969080	38969214	38972558	38972651	38962343	38962407	38983698	38983776
10009	"ENSG00000101452"	"DHX35"	chr20	+	38988792	38988917	38991453	38991515	38983698	38983776	38992355	38992425
10010	"ENSG00000101452"	"DHX35"	chr20	+	38988812	38988917	38991453	38991515	38983698	38983776	38992355	38992425
10011	"ENSG00000101452"	"DHX35"	chr20	+	39025229	39025359	39028417	39028499	39023689	39023767	39030703	39030775
10012	"ENSG00000101452"	"DHX35"	chr20	+	39028417	39028499	39030703	39030775	39023689	39023767	39034205	39034317
10013	"ENSG00000101452"	"DHX35"	chr20	+	39028417	39028499	39030703	39030775	39025229	39025359	39034205	39034317
10014	"ENSG00000149474"	"KAT14"	chr20	+	18150820	18150942	18159083	18159265	18145098	18145351	18161819	18162239
10015	"ENSG00000149474"	"KAT14"	chr20	+	18150820	18150942	18159083	18159265	18145232	18145351	18161822	18162239
10017	"ENSG00000078295"	"ADCY2"	chr5	+	7414572	7414770	7520737	7520899	7396137	7396506	7626166	7626316
10018	"ENSG00000078295"	"ADCY2"	chr5	+	7520737	7520899	7626166	7626316	7414572	7414770	7690690	7690839
10019	"ENSG00000078295"	"ADCY2"	chr5	+	7626166	7626316	7690690	7690839	7520737	7520899	7695751	7695863
10020	"ENSG00000078295"	"ADCY2"	chr5	+	7724544	7724614	7743667	7743752	7717156	7717237	7757448	7757586
10021	"ENSG00000078295"	"ADCY2"	chr5	+	7727163	7727261	7743667	7743752	7724544	7724614	7757448	7757586
10022	"ENSG00000078295"	"ADCY2"	chr5	+	7743667	7743752	7757448	7757586	7727163	7727261	7766686	7766806
10023	"ENSG00000078295"	"ADCY2"	chr5	+	7757448	7757586	7766686	7766806	7743667	7743752	7772931	7773101
10024	"ENSG00000078295"	"ADCY2"	chr5	+	7766686	7766806	7772931	7773101	7757448	7757586	7784364	7784449
10025	"ENSG00000078295"	"ADCY2"	chr5	+	7772931	7773101	7789641	7789800	7766686	7766806	7802217	7802364
10026	"ENSG00000078295"	"ADCY2"	chr5	+	7784364	7784449	7802217	7802364	7772931	7773101	7804584	7804692
10027	"ENSG00000136238"	"RAC1"	chr7	+	6387211	6387283	6391923	6392041	6374526	6374770	6400125	6400188
10028	"ENSG00000136238"	"RAC1"	chr7	+	6391923	6392041	6400125	6400188	6387211	6387283	6401867	6402027
10029	"ENSG00000136238"	"RAC1"	chr7	+	6400125	6400188	6401867	6402027	6391923	6392041	6402315	6402481
10030	"ENSG00000186976"	"EFCAB6"	chr22	-	43735856	43735993	43755765	43755832	43731698	43731811	43765304	43765393
10032	"ENSG00000107829"	"FBXW4"	chr10	-	101624744	101624810	101667885	101667980	101612336	101612477	101672914	101673047
10033	"ENSG00000107829"	"FBXW4"	chr10	-	101667885	101667980	101676340	101676436	101624744	101624810	101694380	101695170
10035	"ENSG00000135766"	"EGLN1"	chr1	-	231367568	231367636	231373979	231374099	231363750	231366475	231420997	231421192
10036	"ENSG00000135766"	"EGLN1"	chr1	-	231370561	231370698	231373979	231374099	231365907	231366475	231420997	231421262
10037	"ENSG00000060971"	"ACAA1"	chr3	-	38126161	38126700	38127785	38127866	38125825	38125881	38129289	38129388
10038	"ENSG00000060971"	"ACAA1"	chr3	-	38126161	38126700	38127785	38127866	38125825	38125881	38131595	38131638
10039	"ENSG00000060971"	"ACAA1"	chr3	-	38126509	38126700	38127785	38127866	38125825	38125881	38129289	38129388
10040	"ENSG00000060971"	"ACAA1"	chr3	-	38126509	38126700	38127785	38127866	38125825	38125881	38131595	38131638
10041	"ENSG00000060971"	"ACAA1"	chr3	-	38127785	38127866	38129289	38129388	38126509	38126700	38131595	38131638
10042	"ENSG00000060971"	"ACAA1"	chr3	-	38129289	38129388	38131595	38131638	38126161	38126700	38131925	38132005
10046	"ENSG00000165119"	"HNRNPK"	chr9	-	83971272	83971356	83971671	83971726	83970896	83970912	83971881	83972189
10047	"ENSG00000159348"	"CYB5R1"	chr1	-	202964611	202964695	202965370	202965500	202963641	202963727	202965886	202965993
10048	"ENSG00000159348"	"CYB5R1"	chr1	-	202965370	202965500	202965886	202965993	202964611	202964695	202966748	202966898
10049	"ENSG00000159348"	"CYB5R1"	chr1	-	202965370	202965500	202966527	202966600	202964611	202964695	202966748	202966898
10050	"ENSG00000159348"	"CYB5R1"	chr1	-	202965886	202965993	202966527	202966600	202964611	202964695	202966748	202966898
10051	"ENSG00000159348"	"CYB5R1"	chr1	-	202965886	202965993	202966748	202966898	202965370	202965500	202967190	202967243
10052	"ENSG00000159348"	"CYB5R1"	chr1	-	202965886	202966109	202966748	202966898	202965370	202965500	202967190	202967275
10053	"ENSG00000159348"	"CYB5R1"	chr1	-	202966527	202966600	202966748	202966898	202965886	202966109	202967190	202967275
10054	"ENSG00000154845"	"PPP4R1"	chr18	-	9570156	9570683	9577063	9577191	9563377	9563550	9583116	9583275
10055	"ENSG00000154845"	"PPP4R1"	chr18	-	9583116	9583275	9584514	9584580	9577063	9577191	9588088	9588235
10056	"ENSG00000154845"	"PPP4R1"	chr18	-	9584720	9584828	9588088	9588235	9584514	9584580	9588710	9588853
10057	"ENSG00000154845"	"PPP4R1"	chr18	-	9595017	9595102	9614225	9614270	9588710	9588853	9614477	9614505
10058	"ENSG00000154845"	"PPP4R1"	chr18	-	9595017	9595153	9614225	9614270	9588710	9588853	9614477	9614533
10059	"ENSG00000115170"	"ACVR1"	chr2	-	157799426	157799500	157818384	157818559	157780336	157780600	157826527	157826646
10060	"ENSG00000115170"	"ACVR1"	chr2	-	157799426	157799500	157818384	157818559	157780336	157780600	157874863	157875111
10061	"ENSG00000115170"	"ACVR1"	chr2	-	157799426	157799500	157818384	157818559	157780336	157780600	157875795	157876330
10062	"ENSG00000115170"	"ACVR1"	chr2	-	157818384	157818559	157826527	157826646	157799428	157799500	157860054	157860179
10063	"ENSG00000115170"	"ACVR1"	chr2	-	157826527	157826646	157860054	157860179	157818384	157818559	157875795	157875840
10064	"ENSG00000144040"	"SFXN5"	chr2	-	72968447	72968533	72988257	72988348	72944863	72945099	72998948	72999014
10065	"ENSG00000144040"	"SFXN5"	chr2	-	72968447	72968533	72988257	72988348	72961130	72961248	72998948	72999014
10067	"ENSG00000173614"	"NMNAT1"	chr1	+	9975591	9975775	9981030	9981170	9972017	9972188	9982300	9982870
10068	"ENSG00000118246"	"FASTKD2"	chr2	+	206774224	206774397	206786732	206786899	206772180	206772320	206787936	206788155
10069	"ENSG00000058056"	"USP13"	chr3	+	179681877	179682003	179701007	179701129	179653039	179653393	179706933	179707076
10070	"ENSG00000058056"	"USP13"	chr3	+	179690240	179690301	179701007	179701129	179681877	179682003	179706933	179707076
10071	"ENSG00000058056"	"USP13"	chr3	+	179765694	179765848	179781738	179781823	179764001	179764168	179784047	179784406
10072	"ENSG00000150995"	"ITPR1"	chr3	+	4494430	4494506	4516475	4516583	4493344	4493605	4521023	4521094
10073	"ENSG00000150995"	"ITPR1"	chr3	+	4787946	4788139	4795064	4795187	4783815	4783920	4800424	4800600
10074	"ENSG00000150995"	"ITPR1"	chr3	+	4806102	4806267	4811264	4811460	4798729	4800600	4813141	4813234
10076	"ENSG00000136875"	"PRPF4"	chr9	+	113288174	113288264	113290465	113290588	113286704	113286828	113290699	113290807
10077	"ENSG00000008952"	"SEC62"	chr3	+	169975607	169975716	169976945	169977051	169966800	169966858	169982636	169982911
